timestamp,source,content,label
"Jul 19, 2025 10:50:38",log_data.csv,"<14> Jul 19 11:48:39 ES-0503_HRCF_W/f_Bldg System: Interface ethernet 1/1/38, state up",0
"Jul 19, 2025 10:50:38",log_data.csv,<14> Jul 19 11:48:39 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/19 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:50:38",log_data.csv,<14> Jul 19 11:48:39 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/19 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:50:38",log_data.csv,<14> Jul 19 11:48:39 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/19 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:50:38",log_data.csv,"<14> Jul 19 11:48:39 ES-1201_CGM_TA-Room System: Interface ethernet 1/1/19, state down",0
"Jul 19, 2025 10:50:39",log_data.csv,<14> Jul 19 11:48:40 ES-1202_TA_Personnal STP: VLAN 13 Port 1/1/25 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:50:39",log_data.csv,<14> Jul 19 11:48:40 ES-1202_TA_Personnal STP: VLAN 13 Port 1/1/25 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:50:39",log_data.csv,<14> Jul 19 11:48:40 ES-1202_TA_Personnal STP: VLAN 13 Port 1/1/25 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:50:39",log_data.csv,"<14> Jul 19 11:48:40 ES-1202_TA_Personnal System: Interface ethernet 1/1/25, state up",0
"Jul 19, 2025 10:50:41",log_data.csv,<14> Jul 19 11:48:41 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/19 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:50:41",log_data.csv,<14> Jul 19 11:48:41 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/19 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:50:41",log_data.csv,<14> Jul 19 11:48:41 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/19 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:50:41",log_data.csv,"<14> Jul 19 11:48:41 ES-1201_CGM_TA-Room System: Interface ethernet 1/1/19, state up",0
"Jul 19, 2025 10:50:56",log_data.csv,<14> Jul 19 11:48:56 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/38 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:50:56",log_data.csv,<14> Jul 19 11:48:56 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/38 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:50:56",log_data.csv,<14> Jul 19 11:48:56 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/38 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:50:56",log_data.csv,"<14> Jul 19 11:48:56 ES-0503_HRCF_W/f_Bldg System: Interface ethernet 1/1/38, state down",0
"Jul 19, 2025 10:50:59",log_data.csv,<14> Jul 19 11:49:00 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/38 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:50:59",log_data.csv,<14> Jul 19 11:49:00 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/38 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:50:59",log_data.csv,<14> Jul 19 11:49:00 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/38 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:50:59",log_data.csv,"<14> Jul 19 11:49:00 ES-0503_HRCF_W/f_Bldg System: Interface ethernet 1/1/38, state up",0
"Jul 19, 2025 10:51:34",log_data.csv,<14> Jul 19 11:49:34 ES-1202_TA_Personnal STP: VLAN 13 Port 1/1/1 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:51:34",log_data.csv,<14> Jul 19 11:49:34 ES-1202_TA_Personnal STP: VLAN 13 Port 1/1/1 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:51:34",log_data.csv,<14> Jul 19 11:49:34 ES-1202_TA_Personnal STP: VLAN 13 Port 1/1/1 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:51:34",log_data.csv,"<14> Jul 19 11:49:34 ES-1202_TA_Personnal System: Interface ethernet 1/1/1, state down",0
"Jul 19, 2025 10:51:38",log_data.csv,<14> Jul 19 11:49:38 ES-1202_TA_Personnal STP: VLAN 13 Port 1/1/1 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:51:38",log_data.csv,<14> Jul 19 11:49:38 ES-1202_TA_Personnal STP: VLAN 13 Port 1/1/1 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:51:38",log_data.csv,<14> Jul 19 11:49:38 ES-1202_TA_Personnal STP: VLAN 13 Port 1/1/1 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:51:38",log_data.csv,"<14> Jul 19 11:49:38 ES-1202_TA_Personnal System: Interface ethernet 1/1/1, state up",0
"Jul 19, 2025 10:52:04",log_data.csv,<14> Jul 19 11:50:05 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:52:04",log_data.csv,<14> Jul 19 11:50:05 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:52:04",log_data.csv,<14> Jul 19 11:50:05 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:52:04",log_data.csv,"<14> Jul 19 11:50:05 ES-0209_PPC_3RD_FLR System: Interface ethernet 1/1/2, state down",0
"Jul 19, 2025 10:52:06",log_data.csv,<14> Jul 19 11:50:06 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:52:06",log_data.csv,<14> Jul 19 11:50:06 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:52:06",log_data.csv,<14> Jul 19 11:50:06 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:52:06",log_data.csv,"<14> Jul 19 11:50:06 ES-0209_PPC_3RD_FLR System: Interface ethernet 1/1/2, state up",0
"Jul 19, 2025 10:52:15",log_data.csv,<14> Jul 19 11:50:16 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/42 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:52:15",log_data.csv,<14> Jul 19 11:50:16 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/42 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:52:15",log_data.csv,<14> Jul 19 11:50:16 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/42 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:52:15",log_data.csv,"<14> Jul 19 11:50:16 ES-0503_HRCF_W/f_Bldg System: Interface ethernet 1/1/42, state down",0
"Jul 19, 2025 10:52:17",log_data.csv,<14> Jul 19 11:50:17 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/42 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:52:17",log_data.csv,<14> Jul 19 11:50:17 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/42 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:52:17",log_data.csv,<14> Jul 19 11:50:17 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/42 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:52:17",log_data.csv,"<14> Jul 19 11:50:17 ES-0503_HRCF_W/f_Bldg System: Interface ethernet 1/1/42, state up",0
"Jul 19, 2025 10:52:21",log_data.csv,<14> Jul 19 11:50:21 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/42 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:52:21",log_data.csv,<14> Jul 19 11:50:21 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/42 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:52:21",log_data.csv,<14> Jul 19 11:50:21 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/42 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:52:21",log_data.csv,"<14> Jul 19 11:50:21 ES-0503_HRCF_W/f_Bldg System: Interface ethernet 1/1/42, state down",0
"Jul 19, 2025 10:52:23",log_data.csv,<14> Jul 19 11:50:23 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/42 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:52:23",log_data.csv,<14> Jul 19 11:50:23 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/42 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:52:23",log_data.csv,<14> Jul 19 11:50:23 ES-0503_HRCF_W/f_Bldg STP: VLAN 15 Port 1/1/42 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:52:23",log_data.csv,"<14> Jul 19 11:50:23 ES-0503_HRCF_W/f_Bldg System: Interface ethernet 1/1/42, state up",0
"Jul 19, 2025 10:52:28",log_data.csv,<14> Jul 19 11:50:28 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:52:28",log_data.csv,<14> Jul 19 11:50:28 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:52:28",log_data.csv,<14> Jul 19 11:50:28 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:52:28",log_data.csv,"<14> Jul 19 11:50:28 ES-0209_PPC_3RD_FLR System: Interface ethernet 1/1/2, state down",0
"Jul 19, 2025 10:52:31",log_data.csv,<14> Jul 19 11:50:31 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:52:31",log_data.csv,<14> Jul 19 11:50:31 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:52:31",log_data.csv,<14> Jul 19 11:50:31 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:52:31",log_data.csv,"<14> Jul 19 11:50:31 ES-0209_PPC_3RD_FLR System: Interface ethernet 1/1/2, state up",0
"Jul 19, 2025 10:52:34",log_data.csv,<14> Jul 19 11:50:34 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:52:34",log_data.csv,<14> Jul 19 11:50:34 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:52:34",log_data.csv,<14> Jul 19 11:50:34 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:52:34",log_data.csv,"<14> Jul 19 11:50:34 ES-0209_PPC_3RD_FLR System: Interface ethernet 1/1/2, state down",0
"Jul 19, 2025 10:52:37",log_data.csv,<14> Jul 19 11:50:37 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:52:37",log_data.csv,<14> Jul 19 11:50:37 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:52:37",log_data.csv,<14> Jul 19 11:50:37 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:52:37",log_data.csv,"<14> Jul 19 11:50:37 ES-0209_PPC_3RD_FLR System: Interface ethernet 1/1/2, state up",0
"Jul 19, 2025 10:53:52",log_data.csv,<14> Jul 19 11:51:53 ES-0501_CRM_1_W/f_Bldg STP: VLAN 15 Port 1/1/5 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:53:52",log_data.csv,<14> Jul 19 11:51:53 ES-0501_CRM_1_W/f_Bldg STP: VLAN 15 Port 1/1/5 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:53:52",log_data.csv,<14> Jul 19 11:51:53 ES-0501_CRM_1_W/f_Bldg STP: VLAN 15 Port 1/1/5 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:53:52",log_data.csv,"<14> Jul 19 11:51:53 ES-0501_CRM_1_W/f_Bldg System: Interface ethernet 1/1/5, state down",0
"Jul 19, 2025 10:53:55",log_data.csv,<14> Jul 19 11:51:56 ES-0501_CRM_1_W/f_Bldg STP: VLAN 15 Port 1/1/5 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:53:55",log_data.csv,<14> Jul 19 11:51:56 ES-0501_CRM_1_W/f_Bldg STP: VLAN 15 Port 1/1/5 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:53:55",log_data.csv,<14> Jul 19 11:51:56 ES-0501_CRM_1_W/f_Bldg STP: VLAN 15 Port 1/1/5 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:53:55",log_data.csv,"<14> Jul 19 11:51:56 ES-0501_CRM_1_W/f_Bldg System: Interface ethernet 1/1/5, state up",0
"Jul 19, 2025 10:54:56",log_data.csv,<14> Jul 19 11:52:56 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:54:56",log_data.csv,<14> Jul 19 11:52:56 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:54:56",log_data.csv,<14> Jul 19 11:52:56 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:54:56",log_data.csv,"<14> Jul 19 11:52:56 ES-0209_PPC_3RD_FLR System: Interface ethernet 1/1/2, state down",0
"Jul 19, 2025 10:54:58",log_data.csv,<14> Jul 19 11:52:58 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:54:58",log_data.csv,<14> Jul 19 11:52:58 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:54:58",log_data.csv,<14> Jul 19 11:52:58 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/2 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:54:58",log_data.csv,"<14> Jul 19 11:52:58 ES-0209_PPC_3RD_FLR System: Interface ethernet 1/1/2, state up",0
"Jul 19, 2025 10:55:29",log_data.csv,<14> Jul 19 11:53:30 ES-0204_GM_Mech_Bldg STP: VLAN 8 Port 1/1/9 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:55:30",log_data.csv,<14> Jul 19 11:53:30 ES-0204_GM_Mech_Bldg STP: VLAN 8 Port 1/1/9 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:55:29",log_data.csv,<14> Jul 19 11:53:30 ES-0204_GM_Mech_Bldg STP: VLAN 8 Port 1/1/9 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:55:30",log_data.csv,"<14> Jul 19 11:53:30 ES-0204_GM_Mech_Bldg System: Interface ethernet 1/1/9, state down",0
"Jul 19, 2025 10:55:31",log_data.csv,<14> Jul 19 11:53:32 ES-0204_GM_Mech_Bldg STP: VLAN 8 Port 1/1/9 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:55:31",log_data.csv,<14> Jul 19 11:53:32 ES-0204_GM_Mech_Bldg STP: VLAN 8 Port 1/1/9 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:55:31",log_data.csv,<14> Jul 19 11:53:32 ES-0204_GM_Mech_Bldg STP: VLAN 8 Port 1/1/9 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:55:31",log_data.csv,"<14> Jul 19 11:53:32 ES-0204_GM_Mech_Bldg System: Interface ethernet 1/1/9, state up",0
"Jul 19, 2025 10:56:43",log_data.csv,<14> Jul 19 11:54:44 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/10 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:56:43",log_data.csv,<14> Jul 19 11:54:44 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/10 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:56:43",log_data.csv,<14> Jul 19 11:54:44 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/10 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:56:43",log_data.csv,"<14> Jul 19 11:54:44 ES-1201_CGM_TA-Room System: Interface ethernet 1/1/10, state down",0
"Jul 19, 2025 10:56:46",log_data.csv,<14> Jul 19 11:54:46 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/10 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:56:46",log_data.csv,<14> Jul 19 11:54:46 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/10 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:56:46",log_data.csv,<14> Jul 19 11:54:46 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/10 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:56:46",log_data.csv,"<14> Jul 19 11:54:46 ES-1201_CGM_TA-Room System: Interface ethernet 1/1/10, state up",0
"Jul 19, 2025 10:56:53",log_data.csv,<14> Jul 19 11:54:53 ES-0114-Steel-Power-Zone-DNW STP: VLAN 18 Port 1/1/42 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:56:53",log_data.csv,<14> Jul 19 11:54:53 ES-0114-Steel-Power-Zone-DNW STP: VLAN 18 Port 1/1/42 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:56:53",log_data.csv,<14> Jul 19 11:54:53 ES-0114-Steel-Power-Zone-DNW STP: VLAN 18 Port 1/1/42 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:56:53",log_data.csv,"<14> Jul 19 11:54:53 ES-0114-Steel-Power-Zone-DNW System: Interface ethernet 1/1/42, state up",0
"Jul 19, 2025 10:57:06",log_data.csv,<14> Jul 19 11:55:06 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/10 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:57:06",log_data.csv,<14> Jul 19 11:55:06 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/10 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:57:06",log_data.csv,<14> Jul 19 11:55:06 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/10 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:57:06",log_data.csv,"<14> Jul 19 11:55:06 ES-1201_CGM_TA-Room System: Interface ethernet 1/1/10, state down",0
"Jul 19, 2025 10:57:10",log_data.csv,<14> Jul 19 11:55:10 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/10 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:57:10",log_data.csv,<14> Jul 19 11:55:10 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/10 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:57:10",log_data.csv,<14> Jul 19 11:55:10 ES-1201_CGM_TA-Room STP: VLAN 13 Port 1/1/10 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:57:10",log_data.csv,"<14> Jul 19 11:55:10 ES-1201_CGM_TA-Room System: Interface ethernet 1/1/10, state up",0
"Jul 19, 2025 10:57:41",log_data.csv,<14> Jul 19 11:55:42 ES-0204_GM_Mech_Bldg STP: VLAN 8 Port 1/1/9 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:57:41",log_data.csv,<14> Jul 19 11:55:42 ES-0204_GM_Mech_Bldg STP: VLAN 8 Port 1/1/9 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:57:41",log_data.csv,<14> Jul 19 11:55:42 ES-0204_GM_Mech_Bldg STP: VLAN 8 Port 1/1/9 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:57:41",log_data.csv,"<14> Jul 19 11:55:42 ES-0204_GM_Mech_Bldg System: Interface ethernet 1/1/9, state down",0
"Jul 19, 2025 10:57:47",log_data.csv,<14> Jul 19 11:55:47 ES-0204_GM_Mech_Bldg STP: VLAN 8 Port 1/1/9 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:57:47",log_data.csv,<14> Jul 19 11:55:47 ES-0204_GM_Mech_Bldg STP: VLAN 8 Port 1/1/9 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:57:47",log_data.csv,<14> Jul 19 11:55:47 ES-0204_GM_Mech_Bldg STP: VLAN 8 Port 1/1/9 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:57:47",log_data.csv,"<14> Jul 19 11:55:47 ES-0204_GM_Mech_Bldg System: Interface ethernet 1/1/9, state up",0
"Jul 19, 2025 10:57:48",log_data.csv,<14> Jul 19 11:55:48 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/21 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:57:48",log_data.csv,<14> Jul 19 11:55:48 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/21 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:57:48",log_data.csv,<14> Jul 19 11:55:48 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/21 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:57:48",log_data.csv,"<14> Jul 19 11:55:48 ES-0209_PPC_3RD_FLR System: Interface ethernet 1/1/21, state down",0
"Jul 19, 2025 10:57:49",log_data.csv,<14> Jul 19 11:55:50 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/21 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:57:49",log_data.csv,<14> Jul 19 11:55:50 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/21 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:57:49",log_data.csv,<14> Jul 19 11:55:50 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/21 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:57:49",log_data.csv,"<14> Jul 19 11:55:50 ES-0209_PPC_3RD_FLR System: Interface ethernet 1/1/21, state up",0
"Jul 19, 2025 10:58:00",log_data.csv,<14> Jul 19 11:56:00 ES-0410_Refractory_store STP: VLAN 14 Port 1/1/12 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:58:00",log_data.csv,<14> Jul 19 11:56:00 ES-0410_Refractory_store STP: VLAN 14 Port 1/1/12 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:58:00",log_data.csv,<14> Jul 19 11:56:00 ES-0410_Refractory_store STP: VLAN 14 Port 1/1/12 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:58:00",log_data.csv,"<14> Jul 19 11:56:00 ES-0410_Refractory_store System: Interface ethernet 1/1/12, state down",0
"Jul 19, 2025 10:58:19",log_data.csv,<14> Jul 19 11:56:19 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/21 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:58:19",log_data.csv,<14> Jul 19 11:56:19 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/21 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:58:19",log_data.csv,<14> Jul 19 11:56:19 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/21 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:58:19",log_data.csv,"<14> Jul 19 11:56:19 ES-0209_PPC_3RD_FLR System: Interface ethernet 1/1/21, state down",0
"Jul 19, 2025 10:58:19",log_data.csv,<14> Jul 19 11:56:19 ES-0410_Refractory_store STP: VLAN 14 Port 1/1/12 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:58:19",log_data.csv,<14> Jul 19 11:56:19 ES-0410_Refractory_store STP: VLAN 14 Port 1/1/12 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:58:19",log_data.csv,<14> Jul 19 11:56:19 ES-0410_Refractory_store STP: VLAN 14 Port 1/1/12 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:58:19",log_data.csv,"<14> Jul 19 11:56:19 ES-0410_Refractory_store System: Interface ethernet 1/1/12, state up",0
"Jul 19, 2025 10:58:20",log_data.csv,<14> Jul 19 11:56:20 ES-0410_Refractory_store STP: VLAN 14 Port 1/1/12 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:58:20",log_data.csv,<14> Jul 19 11:56:20 ES-0410_Refractory_store STP: VLAN 14 Port 1/1/12 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:58:20",log_data.csv,<14> Jul 19 11:56:20 ES-0410_Refractory_store STP: VLAN 14 Port 1/1/12 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:58:20",log_data.csv,"<14> Jul 19 11:56:20 ES-0410_Refractory_store System: Interface ethernet 1/1/12, state down",0
"Jul 19, 2025 10:58:21",log_data.csv,<14> Jul 19 11:56:22 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/21 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:58:21",log_data.csv,<14> Jul 19 11:56:22 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/21 STP State -> FORWARDING (DOT1wTransition),0
"Jul 19, 2025 10:58:21",log_data.csv,<14> Jul 19 11:56:22 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/21 STP State -> LEARNING (DOT1wTransition),0
"Jul 19, 2025 10:58:21",log_data.csv,"<14> Jul 19 11:56:22 ES-0209_PPC_3RD_FLR System: Interface ethernet 1/1/21, state up",0
"Jul 19, 2025 10:58:25",log_data.csv,<14> Jul 19 11:56:25 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/21 STP State -> BLOCKING (DOT1wTransition),0
"Jul 19, 2025 10:58:25",log_data.csv,<14> Jul 19 11:56:25 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/21 STP State -> DISABLED (PortDown),0
"Jul 19, 2025 10:58:25",log_data.csv,<14> Jul 19 11:56:25 ES-0209_PPC_3RD_FLR STP: VLAN 8 Port 1/1/21 STP State -> FORWARDING (PortDown),0
"Jul 19, 2025 10:58:25",log_data.csv,"<14> Jul 19 11:56:25 ES-0209_PPC_3RD_FLR System: Interface ethernet 1/1/21, state down",0
